product_id,cart_id,quantity
2316,5477,13
1227,6408,7
2290,7886,8
89,5152,7
665,2630,7
997,6930,15
2066,5894,4
1926,3553,4
1864,3971,8
2212,7055,8
2694,2248,20
1051,3117,8
1449,3948,5
2786,3513,4
1193,7218,19
661,4637,4
900,9520,19
2121,2808,6
2537,7440,6
2321,7794,11
2128,541,4
715,6288,19
1610,572,12
263,9246,20
566,3841,17
1931,5059,19
2080,9718,16
415,3405,20
754,2753,9
2043,7849,9
392,8758,4
2102,4332,1
431,6067,9
529,4712,9
2123,5166,14
2552,1524,2
2960,1686,11
934,872,4
2292,6549,16
1593,3279,15
462,617,16
1468,7922,10
2720,723,17
2075,8789,5
1304,6375,12
770,4097,2
306,6897,1
731,4149,1
565,3326,18
2021,1428,5
34,7259,3
1263,8072,12
808,5095,17
1847,5177,14
2735,4131,20
570,237,10
2905,715,20
2108,165,17
994,7713,7
59,8945,2
1802,1935,7
2864,9354,7
2281,3417,14
2009,5019,17
1974,9776,8
2408,2352,5
1144,5804,1
1954,5743,16
1894,2271,5
2405,5390,11
2447,8215,3
2013,6041,1
2121,8164,7
689,9762,12
847,3316,6
2008,4055,10
1670,3269,11
2345,2715,9
1261,19,7
133,4841,16
1001,7178,5
2205,3354,20
738,6466,13
776,8963,1
2460,8060,17
852,6224,19
1128,7115,16
957,2460,17
1173,2402,20
674,6971,7
2086,4371,15
1624,848,12
249,4706,16
2435,7674,8
301,1624,19
1850,2622,8
1800,9411,16
1184,4305,15
2464,5112,9
678,7077,8
1591,3599,1
1214,5130,6
280,6589,4
1114,7138,2
1168,4396,12
1060,6803,12
1871,7406,17
408,407,5
1108,9425,18
2344,4400,6
1149,7363,20
2434,630,13
2490,2123,15
1515,2738,10
2229,8395,8
592,7408,12
1902,6324,12
272,8900,6
2627,4051,7
1231,4117,2
1213,6077,10
631,119,1
1880,560,16
2157,2735,17
1992,7376,13
1282,6909,14
2379,4273,5
2303,9551,3
1787,8201,20
2998,8640,3
2516,3267,8
139,7573,6
2598,2057,3
1479,7643,19
1839,7990,2
1853,9874,4
1614,8096,5
1045,8368,14
1662,6951,16
2759,3067,2
1871,7778,19
178,106,8
590,8679,12
2802,1652,19
643,4068,8
889,5370,4
1643,449,19
369,2058,10
1407,4163,16
357,1152,18
75,7575,10
986,9870,10
2823,909,19
1263,6949,10
672,4490,16
749,4954,5
2627,1180,14
2620,1717,20
2158,278,16
625,6957,16
378,1793,4
2808,1725,18
1455,6842,1
2019,8045,4
883,4769,18
2852,2651,2
826,7457,9
1167,599,13
1629,4167,18
2822,2211,16
1493,7139,1
147,5095,20
851,6096,10
1500,4104,9
2047,3914,11
399,7428,18
1808,2026,15
242,124,9
1944,1881,17
2807,5509,1
2581,3063,11
155,4920,8
2568,2774,14
2429,2146,20
1101,9443,2
441,7084,17
737,2619,19
1080,4933,13
1267,5213,1
886,958,1
180,4049,20
1917,4154,4
868,2754,3
1137,5932,19
2308,2841,1
1248,6559,8
2600,5657,1
488,3815,20
724,9339,17
677,6261,1
2767,1265,4
1473,342,14
2132,1553,5
672,4003,9
2273,6163,3
2600,3878,6
2870,6930,20
2520,2546,8
234,8872,3
2082,2920,5
943,4079,19
2501,9043,8
1999,4027,7
2356,4155,4
2439,4036,20
1957,4929,3
550,1477,19
691,4504,1
2293,3067,8
2716,46,1
109,1873,9
1017,3834,14
1807,5455,15
1137,544,9
2440,7578,4
575,9844,17
1865,5231,17
741,9417,5
590,4011,12
762,3006,11
1655,397,6
137,4457,12
1941,1920,8
1918,7360,3
1674,1825,20
1626,869,10
1139,5476,17
2571,2510,16
1105,1726,17
2478,4828,8
987,4591,16
891,3177,6
2072,3349,8
2555,9858,15
2586,2395,11
886,5337,17
4,4392,4
484,63,20
2927,434,12
999,2135,20
207,1518,16
2157,2975,10
1759,4802,19
2483,8534,7
906,2303,4
1868,41,2
956,6181,13
26,956,14
332,3979,11
2877,4648,18
2642,5549,13
1734,7067,3
2,5396,8
643,5978,14
2153,5170,16
604,1283,8
124,9794,13
1413,1943,8
422,1430,13
1203,3581,6
2047,1156,17
250,6011,3
1609,2032,8
246,2770,4
1910,6197,3
1936,808,15
1746,5155,15
2247,491,14
2055,7364,13
2521,6050,4
1844,2243,9
1380,8920,10
2458,9632,15
626,9568,5
1293,9319,18
2064,3375,3
278,5303,7
2828,7994,17
2493,3910,9
1709,881,18
2726,6578,17
1738,7993,7
497,5984,19
1374,7086,2
772,5200,8
2575,9861,18
2964,1681,13
938,6878,18
1735,2167,20
216,2761,11
2011,8006,17
650,8556,4
1545,8154,4
2865,4913,2
1535,5162,8
693,7479,2
2450,7115,7
1582,2641,18
1246,760,2
2613,2708,17
93,1312,19
998,9347,18
2120,6716,1
2181,9405,11
1343,5953,4
622,9202,5
86,5368,1
384,446,17
2831,5542,9
139,612,5
1635,6037,15
903,3060,4
23,2086,10
87,1387,7
2608,7086,16
519,160,1
713,7373,14
1308,934,18
721,1379,10
2475,1488,2
91,7676,7
1422,4757,7
1405,4966,1
1826,6683,20
52,9452,6
1541,3113,11
254,9815,13
372,951,8
124,8861,14
2265,8730,12
2848,1441,15
1671,4157,7
328,6274,17
1845,8168,3
876,1424,8
1150,5816,20
2442,9314,6
214,7644,13
2372,2950,17
189,1750,17
514,4450,6
2337,6886,18
2503,4769,7
451,2959,7
2055,7658,10
104,3953,8
1640,5250,11
603,3662,20
2180,9268,8
1661,9869,2
1536,3572,7
2856,3368,19
2943,6735,1
1791,4371,8
1157,9538,1
1565,7379,20
2430,1799,11
575,3122,4
2221,6943,16
2390,1153,15
2577,5244,3
194,2313,2
1691,8021,19
2212,6609,12
416,3317,19
1320,8779,1
2393,8072,8
242,2642,8
325,4750,3
83,2414,16
573,65,11
2375,7845,8
2992,6278,14
1143,3015,10
1553,8745,13
2006,781,11
2160,7579,8
868,5480,19
2737,2557,15
2115,2012,2
753,3627,8
97,5728,3
2009,9583,5
493,2510,3
796,3600,16
378,4667,7
1070,605,7
2524,5131,3
506,687,20
1987,9056,6
1523,8372,10
1945,9324,7
1186,6407,12
1378,6231,20
1420,7231,17
1479,4450,18
2951,6382,15
81,4301,19
707,1380,14
1186,3712,20
12,1902,2
2324,643,9
358,3155,11
2775,8989,20
1080,3061,12
2971,9328,18
1106,5040,10
1030,6669,7
2573,4795,13
2594,2415,15
1521,340,2
820,5942,6
599,6675,13
679,1015,17
700,7873,12
1006,3976,16
2237,1025,15
2202,9437,9
1138,5400,8
2839,6879,6
1375,1566,10
2904,9813,12
290,5050,9
1201,1435,9
1336,6610,5
732,5160,13
73,1523,5
1254,200,14
2705,6629,19
20,6005,2
1964,457,13
1789,1776,2
182,5927,5
986,9438,2
1470,38,20
1681,8783,6
2916,2096,19
1198,9709,7
2640,3664,18
544,8409,18
1583,4949,10
2611,6349,17
1849,5250,10
2729,4266,8
594,8717,4
1769,9219,3
1363,1669,13
409,3724,11
1029,7423,8
1669,9815,12
2244,8687,13
1533,1916,8
2452,3569,11
2703,4745,20
857,7802,18
912,2139,3
2441,4512,2
934,349,3
709,1385,16
705,2531,8
1621,9280,4
1833,7114,3
2517,2678,12
2006,587,15
1138,908,4
375,8741,14
292,5350,18
2132,309,18
1891,5907,7
174,3519,20
829,4568,20
1629,1637,6
2422,2916,4
1099,5000,4
1327,7817,1
814,8143,6
2184,7232,6
1481,4870,15
1915,9089,11
2048,6945,15
939,6522,3
2742,3391,14
1603,4459,7
1667,4278,1
276,5728,6
1902,1830,19
1682,581,8
1795,1231,9
2714,5958,5
2037,6859,10
1788,157,3
1976,6785,2
553,2969,10
354,9100,7
777,64,6
1745,9478,8
1509,5759,19
1090,6690,10
2169,8485,3
2939,4778,17
2331,4718,7
991,24,20
2327,7144,13
669,2543,3
1916,1828,18
1574,5703,5
1557,3517,11
478,7849,18
4,2470,3
886,6082,11
2162,5772,9
1286,8887,17
2327,9524,13
860,5818,4
954,121,4
2246,7636,14
64,5702,16
1794,8349,17
2,6218,13
653,2600,8
1694,9258,2
825,3294,14
311,1343,19
1530,7988,20
760,1587,16
1626,483,17
816,8154,20
2433,445,3
1718,2633,2
1830,7481,5
1473,4032,1
1468,2670,17
923,1422,12
2994,5314,4
310,2227,16
2357,3079,12
884,4619,9
115,1394,2
1152,6335,11
770,2045,6
244,5546,3
1959,9605,14
277,5,15
940,8186,2
1479,9763,16
1613,4928,16
508,3182,9
2878,2688,8
2018,991,12
1842,4058,14
1253,4677,16
2255,5685,14
515,2970,9
2922,4043,12
1690,8425,3
245,6374,11
141,8625,14
1732,8130,20
1715,7386,19
324,7724,19
2186,7836,6
1931,1733,13
1427,4720,17
166,7375,4
1894,9057,18
48,1729,14
764,6597,7
438,8659,9
281,8046,3
2354,9096,11
1489,4831,19
354,9538,11
765,9040,3
285,8373,11
2026,347,20
466,2701,11
2692,9863,16
1160,7337,12
2640,447,3
175,7055,7
371,2657,6
818,6863,2
2229,3803,15
1950,9428,11
2930,6189,15
2649,4013,13
392,7180,14
2252,5395,10
2234,4022,13
2374,1053,4
2667,6974,2
1561,9874,5
2295,5225,3
1666,9342,20
1669,6849,15
1850,1341,13
2938,769,9
1552,9783,7
1518,9980,5
1214,8370,10
1101,9232,13
2206,908,14
1216,703,9
1228,3558,5
1962,87,10
2510,1554,1
740,5758,8
900,7835,6
1109,1398,10
401,7564,5
1336,9701,15
2910,7668,9
1201,1551,12
1688,993,8
1995,2581,2
2051,8733,9
2083,1324,1
2637,5864,20
312,495,8
2533,2247,8
1950,3508,2
192,6710,1
2824,1280,8
1993,4357,18
97,2128,18
292,4848,20
1579,8238,2
2726,4709,14
2899,2288,12
203,2589,13
2039,4552,17
2788,7671,2
2019,4695,8
353,7489,12
508,9853,18
1191,8518,15
389,5976,10
2543,7094,13
45,8224,9
1539,7376,18
2306,7048,18
1896,9635,11
2383,3902,14
2922,5668,5
1974,7025,14
2260,7673,3
1552,6878,17
1952,3419,16
1032,9382,10
1177,9750,17
2908,5678,19
2258,879,4
2070,456,6
851,9804,6
1902,8699,13
726,4614,2
1774,7743,17
841,5293,1
1339,8657,15
1180,6463,4
1197,6899,14
513,2778,13
1966,6940,8
2064,3602,7
793,1880,1
2479,4045,4
77,5950,3
2059,9285,6
1113,2246,1
510,6773,14
1333,7889,18
381,6818,1
625,5258,4
1539,1200,8
2316,7871,19
773,3790,19
1857,8162,13
1563,8299,16
1249,7705,15
1007,9674,20
1020,7756,19
1340,5551,1
2084,4274,6
882,7518,4
483,220,16
862,3576,13
1529,3026,6
2446,9650,14
1848,4051,15
673,587,12
760,2773,14
1301,8067,17
1006,2908,4
68,1929,8
400,2724,20
2499,2490,19
2408,3195,5
249,8815,14
926,6494,20
637,2948,17
841,3279,16
1450,3749,1
992,675,12
1311,9195,11
259,7395,14
1976,141,10
1113,7479,13
2150,6264,16
765,7487,2
998,112,13
1946,1961,14
2149,4013,14
2499,502,18
2823,7613,17
819,4380,7
987,8680,5
2178,6985,14
160,3613,7
1345,7344,4
2472,6112,2
142,9221,11
765,6363,16
1850,5585,2
2162,9611,8
1184,3618,19
1552,2490,10
1938,3436,9
1600,150,13
977,2542,16
1049,4058,17
1857,1383,8
1433,3082,12
1779,5399,18
2776,2608,3
378,8415,4
1037,3411,11
1086,7409,2
2777,3684,18
639,1337,3
22,1200,17
2168,7196,8
219,4372,1
929,5690,8
1268,9728,6
904,1127,13
566,1979,6
1552,5461,14
1873,1693,5
1984,3112,1
433,4138,5
1854,392,10
2571,2869,12
1488,3522,5
761,9343,10
127,365,9
2856,8452,16
952,9796,20
1500,2200,17
2467,6069,19
170,4594,2
1384,4351,13
1463,9540,17
729,3976,18
124,6520,3
2255,2466,1
472,1914,16
1544,1475,15
777,5071,1
257,3988,8
360,13,9
838,4988,13
2547,5486,12
1644,7872,14
2775,7031,14
568,9831,8
1335,5851,14
1169,7869,13
2109,6132,5
311,5660,18
2903,7712,13
1064,983,3
1198,6816,20
2024,5446,19
521,8092,19
1187,7727,6
766,5198,4
698,9097,16
2268,356,13
2321,4647,8
824,1017,17
2698,5072,5
314,1232,10
2686,5116,16
510,8517,4
2460,4655,10
781,2620,17
77,3972,9
2043,9255,18
711,3885,7
694,9807,10
528,5220,7
655,2376,11
2680,7594,3
1724,2179,3
184,9706,12
1503,1906,13
2738,8470,5
273,8600,11
9,1481,3
696,1226,2
2597,1616,11
1596,7237,10
154,7349,10
2628,2047,13
640,1696,7
1418,8834,8
1223,4026,20
894,8908,16
2070,5418,15
2613,3143,20
1274,1279,3
1070,537,9
1457,6855,14
1180,583,17
257,7421,15
1628,6225,20
791,6894,9
831,5028,5
2655,5637,8
1224,8794,16
498,963,11
1085,9113,16
1348,5747,17
2531,5700,6
2854,1125,17
2801,397,16
243,6221,15
663,6354,20
974,9592,19
583,5341,20
1932,5517,6
139,6826,14
1016,778,4
1465,8131,12
2555,172,19
128,2770,6
1398,8121,12
2742,3111,5
217,9431,1
1560,7626,17
1726,55,20
1710,2827,7
689,2683,16
1435,5922,3
1719,6791,8
1467,8473,6
686,6482,14
403,866,6
2786,5820,15
775,5951,20
1867,2501,2
1425,1319,9
1897,9445,12
1315,8672,11
2689,6426,1
2964,5705,14
1214,2051,14
427,7712,7
2545,488,20
2831,9449,1
389,8333,14
1718,1041,19
22,9110,18
1423,8139,7
1656,6219,20
2616,6135,18
2874,7974,17
666,757,5
764,9868,5
1167,4483,19
2142,1682,16
1532,6038,17
2437,8766,17
1017,2261,18
25,4192,1
2531,322,8
2401,8717,7
2663,8746,18
1428,9174,16
58,7091,19
94,9281,5
2658,2922,17
671,4528,5
939,6788,3
2995,108,3
2505,9188,9
638,6486,4
2960,506,2
2971,5528,2
562,5040,2
637,3850,10
2536,2647,19
2337,2732,14
2208,7220,20
2452,2261,7
2065,5759,5
227,3950,19
2088,7890,6
514,1680,14
847,5417,1
569,7128,4
121,9128,19
1778,7660,4
2721,4222,2
1341,2780,9
2407,2276,19
745,8464,8
1904,1798,17
2894,6938,1
1056,8465,8
1197,5565,14
682,1990,12
954,1405,17
285,8068,19
1477,4694,10
2888,9382,8
1454,2901,2
1971,9714,20
1725,8188,4
2222,4737,3
638,2091,1
1127,4040,2
195,7142,6
1651,2971,5
1822,1983,10
2531,3412,6
2764,3616,14
2224,7895,18
935,2734,2
946,6451,8
1919,8966,17
1738,5089,3
359,6513,19
100,5432,2
927,4296,10
730,8013,7
751,1735,8
2703,5327,14
497,2942,12
2291,2749,14
2360,725,10
1473,5621,8
2116,2954,5
1217,3578,16
2949,8669,1
191,9878,9
1259,9585,17
1933,5051,2
733,4569,15
403,3484,12
2012,3979,18
577,6150,18
1725,6842,8
415,7001,6
71,4412,20
1534,8675,17
667,7187,9
2740,1114,2
1886,755,2
2556,5111,5
120,6402,6
123,9308,15
2561,1104,16
453,845,13
2502,4934,8
1727,6060,5
1371,1970,15
148,1864,6
1735,9118,18
954,1635,4
43,9832,16
2640,1831,4
2759,1322,1
1785,9334,15
611,2397,11
2188,1778,9
2518,8463,9
1357,7469,3
2423,2495,3
1718,1564,16
2066,8781,4
811,6242,11
2926,6155,7
140,4735,14
185,1138,7
241,9234,3
1105,9140,20
1916,7425,7
423,4605,7
835,246,15
907,2972,11
2826,7563,11
633,8669,20
14,8898,6
2682,2307,5
471,2788,6
30,5975,19
567,2542,2
1580,432,19
599,4203,12
1428,205,14
468,7829,15
1936,8569,3
1874,8386,9
647,1443,18
2153,2561,6
65,7745,8
189,1911,16
2210,151,2
2677,7355,16
422,9018,8
78,1057,9
188,8758,19
2203,7073,12
848,9018,11
2239,4328,4
2604,6782,8
849,3970,15
673,2961,6
539,6968,5
2032,1407,7
890,8103,5
599,6557,11
1265,4733,16
2971,443,6
817,5629,1
2789,1576,14
1719,8851,14
1248,8773,15
684,2350,4
176,7199,2
1534,5301,19
104,2498,13
2591,8087,3
950,791,16
405,9360,11
708,7278,9
30,7299,13
210,7176,9
1113,681,1
691,8642,7
2177,2716,5
2122,5145,10
1988,5083,3
808,2397,16
28,1730,14
1441,3530,20
2087,6722,16
1148,2714,1
2571,9747,13
2991,6882,8
2550,8308,14
243,3926,4
922,810,7
1692,2585,11
678,7668,7
158,9644,9
628,3393,1
2888,7042,10
396,6094,16
1076,9395,3
1955,8477,7
137,8472,17
1781,7627,11
2995,8669,5
1238,7782,10
2259,7809,20
2398,8734,17
46,2993,9
906,2291,6
2274,7229,8
1142,4660,17
1499,446,12
2983,5162,18
2923,7864,20
268,2160,10
2835,9901,1
2360,8469,20
1741,4479,20
2200,8280,18
1259,4195,13
2224,307,7
172,5009,18
636,1380,12
2771,8411,16
2521,7282,14
2890,7192,3
303,3713,14
376,3517,7
283,7585,8
2484,2819,12
1553,4505,15
1157,4712,7
134,1524,5
1765,2536,1
2836,8715,16
1862,1996,14
2172,9621,8
1366,577,9
786,9442,11
217,7731,16
2811,3234,4
2884,9334,16
1473,1277,12
1555,2245,18
2040,9002,14
616,8248,14
2031,7820,12
2358,3906,17
1831,6376,16
2990,130,20
2567,9044,2
2096,4505,6
2275,6985,20
2028,762,8
919,3224,15
2216,4277,14
218,5670,14
2651,4362,18
417,3751,13
2347,3447,6
2951,5623,19
1315,8342,20
2419,3297,16
705,8779,16
2659,4270,2
2388,5676,15
914,6518,1
2312,4304,1
1037,2290,19
780,2160,16
2035,7796,10
2026,5117,1
2562,5477,4
708,8852,7
2805,2303,6
1417,1956,1
575,8015,4
1010,7056,10
1889,7158,4
364,2105,14
2325,6197,8
219,4386,20
576,4348,14
1731,9123,3
2739,3603,20
623,5597,20
1588,8657,1
2719,9858,4
1615,2325,13
1704,1212,1
1700,1938,13
1467,2273,7
2474,9961,12
847,218,8
477,9708,13
102,1711,20
215,8759,19
2824,580,10
742,7279,1
868,6401,8
1134,1596,6
445,2712,16
660,412,5
1058,5257,16
2761,9233,3
855,6598,7
572,9836,11
1288,2293,13
320,4711,14
288,2828,14
904,9881,2
2222,2377,13
1409,3669,8
2587,1447,13
680,8930,10
92,2423,4
2838,3863,8
1577,230,10
2297,3449,10
2380,657,11
253,3249,13
323,5769,16
2337,7937,7
2685,4102,12
2465,3610,12
513,6567,15
2291,302,18
2255,1058,6
2047,5880,18
2593,7248,15
104,5884,19
1789,1024,20
1955,4110,8
921,6938,2
2487,3632,9
1968,9240,13
1547,7281,17
2021,2885,15
1927,4789,10
772,6836,16
478,2106,16
1131,2480,7
2288,7856,11
2899,415,2
521,5351,19
463,2967,4
820,3541,19
2660,6863,14
404,1240,3
2121,8351,7
2299,9994,20
420,102,5
241,8048,17
2352,7259,14
1882,1656,9
1136,6623,11
145,8153,12
706,3873,12
87,4762,15
2693,5685,14
20,7444,14
1872,6404,12
2141,8727,9
1637,8271,14
463,3308,1
1309,4072,19
669,5448,6
520,6144,7
1092,5171,11
2387,4049,18
1474,7877,13
2380,8589,10
1439,7982,7
2581,4397,19
1858,5159,12
2947,9850,9
905,6952,18
2259,7714,16
594,4058,5
913,4669,11
1036,1372,14
2898,2853,12
2338,5489,12
2094,2794,20
2628,6393,19
1973,8891,5
2860,488,18
2523,5926,6
942,4266,18
520,6326,5
74,2194,3
1416,2147,11
2431,764,11
1208,5397,14
1392,9070,5
1601,3549,9
2120,8215,1
935,344,9
450,9926,9
2374,2533,18
1852,3931,12
270,1487,19
2753,3102,10
789,1050,4
250,1661,10
2656,4036,10
239,625,11
1218,4881,10
302,4160,3
22,3725,4
1184,3096,20
1515,2033,6
1004,6957,16
2519,4546,2
1288,2602,16
352,260,6
1528,6968,5
1233,3132,17
1132,9041,3
2249,3809,10
828,4733,8
2241,7670,7
526,9924,18
499,3568,3
2572,5738,6
1978,6617,11
592,4908,12
2562,8003,12
2669,4547,15
1772,3951,17
2680,4132,1
626,4461,6
565,5269,5
1514,3188,7
1472,3737,7
2848,1774,6
1834,3268,17
1718,2013,9
811,2895,1
345,5399,11
2382,5977,9
1762,2966,9
16,4116,1
2268,5794,20
907,5140,15
1867,3381,1
2543,2648,8
255,9207,2
1989,8932,1
1312,9501,20
1001,1378,14
1296,7598,13
2414,9964,8
1587,5546,12
609,4796,6
2441,1016,2
2038,4428,13
1596,8399,18
1220,9324,7
915,1464,10
662,8354,15
2624,2527,5
83,7551,20
2094,1974,6
1001,9279,20
641,7767,14
2491,818,12
334,8438,6
952,5503,1
590,4706,8
2417,7968,5
969,4617,10
2931,545,7
1539,8492,3
1193,8041,7
1803,2633,11
2074,7411,16
150,2170,14
155,1266,8
2138,2272,17
2627,5869,14
549,4843,11
1067,5751,1
1864,2459,16
1794,6013,12
2700,8339,1
954,6974,14
265,7378,2
1791,3139,14
1479,8429,10
791,3356,17
135,7887,12
1746,2162,18
53,3116,6
1264,4014,14
356,6111,12
1460,4650,14
1751,999,11
1554,4127,10
460,7401,1
928,7904,14
2419,7345,12
1810,9246,18
2709,9194,1
790,3477,8
1301,4102,15
2655,2364,8
1021,761,8
722,1994,9
703,2807,7
1727,6586,3
521,1273,8
2990,2245,8
2213,6119,10
1841,1842,18
744,6215,8
137,5096,20
888,4525,4
1989,6237,16
1371,3743,18
2973,7000,1
749,9659,1
2905,1355,19
2100,3286,7
2685,3617,11
2057,4642,12
1481,6123,12
540,8410,19
1022,1365,10
1162,4848,1
778,5676,7
131,4775,1
111,3618,6
298,9613,19
2860,84,5
2894,1865,12
540,8687,11
463,6499,20
2110,2759,14
2292,4107,2
862,8740,15
2544,4986,15
1050,9910,18
1774,2963,17
2688,2363,13
2027,5683,17
2099,494,4
1455,6656,6
1028,8605,20
2117,4515,12
12,778,13
1132,8273,13
2463,7043,11
2701,8709,8
1041,8847,16
2160,6177,20
149,6624,20
501,2877,15
2156,2172,10
2860,2902,19
544,5910,11
817,9008,2
876,5699,19
2952,9985,10
96,8665,13
1623,3736,2
2504,8840,17
2032,6566,20
939,1722,20
1249,9948,1
697,7195,13
400,9010,10
951,6522,20
1677,7427,6
2492,8881,5
527,7282,19
1263,1817,10
436,9073,16
1993,5950,20
127,1359,6
2564,2633,15
1248,5003,15
2023,8507,6
2252,7583,8
1193,9785,17
1008,6777,3
2105,2897,12
2953,518,17
235,4995,7
1291,7917,6
1139,5572,16
1906,622,14
1412,8978,3
1423,4927,9
152,1132,12
983,1836,17
2692,3711,5
2220,5085,3
1445,6424,12
1041,6060,12
2108,5588,19
2771,3433,4
1409,2547,6
1232,3407,19
2300,3124,10
2146,1592,2
1141,3161,10
1839,8107,5
1820,1452,13
635,5285,20
907,589,3
2128,9997,12
2194,5985,4
32,5807,2
2296,846,7
1856,618,16
1207,9306,18
2680,3049,2
2723,4966,2
1978,1148,9
1757,8587,7
1308,4147,5
1727,6776,20
1681,6605,19
2038,5674,5
2354,2348,10
225,6606,11
2247,7075,8
1637,8330,6
203,5264,19
611,6345,5
2224,2066,18
1466,9085,2
1866,318,12
2268,3703,1
2227,8520,20
230,7637,16
838,7908,15
2692,2598,7
2104,6506,1
390,3809,4
1338,9564,8
2070,2162,12
449,9158,13
2313,696,9
1853,9220,5
1709,9028,7
353,5028,3
473,1831,17
778,606,9
2288,6275,11
912,1722,14
1268,1947,15
2085,2715,13
1423,7701,11
1389,9388,10
1109,8221,1
2295,8338,12
519,7928,18
1986,1458,14
2069,7775,10
1592,7714,6
1351,7261,19
1990,7887,17
2421,7632,14
685,503,12
2239,5182,18
569,3052,20
2974,5349,18
37,4488,12
2086,7908,15
720,6489,4
66,2092,4
2302,8684,20
2908,3530,10
2837,9656,7
1605,5053,11
1212,1853,14
821,2898,11
2025,6048,15
445,2808,18
1873,4830,20
1758,5666,17
680,5159,6
1845,5452,13
233,6502,8
2455,8652,19
2972,3016,13
1589,1163,18
643,8823,16
2493,8069,5
2670,3313,3
1740,2244,13
2684,5804,3
390,8027,3
2335,3531,2
2801,6601,14
19,5081,14
1907,5239,4
2129,9869,5
335,5139,2
2729,8348,9
1902,3843,7
497,3260,10
1868,1613,15
1598,8729,4
1157,4896,18
2672,6349,9
2135,9108,5
976,8980,12
2699,2211,17
1385,7872,5
2376,6491,2
252,4317,8
199,9962,19
278,6574,4
1619,8955,8
2624,7593,9
2037,7747,2
1402,1541,1
461,9071,7
2651,2618,6
2625,5650,7
1751,9602,1
2988,8649,18
163,3425,16
530,5246,16
2065,3347,16
2046,7148,9
2393,3500,10
1895,2481,19
1165,5195,7
2090,9369,10
2652,9134,1
1497,4868,13
2826,3968,16
2372,3755,5
2636,5381,18
1720,8546,13
1606,448,18
2192,2699,9
363,1387,15
1494,427,7
277,7529,10
1374,8017,8
884,4280,3
1083,6830,13
2333,8720,17
1053,7926,11
317,7247,4
1389,2841,15
2714,6022,19
235,6751,13
1326,7965,14
1144,5930,6
1173,4493,17
1454,4883,16
1969,8092,17
1105,3315,12
771,6144,5
141,4536,17
896,3217,5
2034,4977,16
2761,299,11
2146,6278,11
2104,5336,4
1891,3332,17
586,960,20
1080,2421,1
935,6700,8
277,6084,9
2939,4338,1
1883,5965,6
1690,4713,18
1770,1017,6
1722,1266,11
2221,7986,18
1125,2461,7
1333,143,4
1433,9928,4
1973,2095,20
236,8369,19
496,5947,7
799,4034,3
190,1944,9
2079,1564,5
2518,4292,3
2625,415,13
2544,6585,5
2913,6533,19
1177,6975,15
557,7822,8
301,8973,1
1767,1861,6
1288,1868,17
1021,5684,15
445,4870,19
495,3016,1
2413,145,16
1812,7536,20
2549,2991,19
1646,8407,6
639,8167,6
2750,8888,8
473,2365,4
2857,1300,9
2580,6257,9
1524,3420,18
2929,9545,12
180,7537,1
2118,7839,16
189,4546,2
1350,6592,10
601,478,20
2624,164,6
2938,1662,20
378,534,12
120,105,7
1681,2227,6
551,1630,19
2656,6412,15
48,2788,1
496,6362,13
2513,6497,13
413,8940,19
2729,1885,20
1418,7478,4
20,7778,10
1620,2313,18
1650,7019,10
1086,7950,2
103,6194,14
1262,3781,12
1825,1669,10
2862,6741,16
2786,3267,7
480,4194,10
2593,4537,2
293,8527,11
1616,7793,2
53,7965,2
314,31,13
2400,2282,16
2059,5881,19
829,5593,12
107,7181,12
1588,9097,19
2092,8006,18
368,4254,4
608,4301,5
1023,5822,7
2905,294,10
1140,5804,20
2776,8805,18
1195,4550,7
941,131,6
217,7017,5
2079,7731,15
2410,7928,2
2490,8122,1
2397,3828,1
864,4705,20
1767,6796,12
2792,9387,11
250,9991,6
455,3382,13
1099,9782,9
87,7258,9
518,604,15
445,5704,20
1173,4112,2
165,1535,9
754,2721,16
2810,5717,13
2230,3128,9
1914,1630,14
2009,8462,5
1850,6142,8
2763,8785,9
939,2185,11
1749,888,4
543,5425,5
1117,6746,14
1658,5019,13
1021,9253,16
1724,7536,13
1248,7609,11
2334,6655,13
247,8218,14
2514,5483,7
1644,247,5
2270,5061,8
755,5082,14
2705,2161,11
1041,2314,3
2852,2774,7
472,166,1
220,8953,18
217,8524,5
1370,6073,9
889,8117,1
520,3322,20
1701,9497,7
418,1517,17
2609,2072,20
1680,1528,11
794,2679,16
1358,1832,3
2474,8392,10
7,1553,1
2850,2118,8
666,2837,5
2378,6979,20
1421,4339,17
1209,5737,6
1057,1946,17
1464,1066,17
1353,8529,16
669,7142,11
97,6598,14
1514,819,8
725,5027,11
2809,3979,6
1497,7932,10
2828,7079,2
566,2925,20
2854,6390,8
2563,973,20
2934,5148,14
1024,7582,15
147,7205,11
2162,7666,6
925,3646,20
977,4992,5
2660,172,10
2306,3209,8
1172,143,17
2124,3967,3
1209,3752,15
798,9297,18
1573,3548,12
266,9102,1
391,5770,19
2500,121,9
378,3033,4
1626,3030,6
444,8589,10
1630,8298,5
2991,4641,8
2328,6029,7
2462,5346,19
1023,8215,1
2944,9688,13
1724,4710,2
1585,5301,13
1555,3755,16
562,3555,19
1974,9208,6
908,338,4
1925,5810,19
2563,9533,15
267,50,4
1997,5295,4
2680,2550,14
82,12,5
2266,1750,1
2955,1925,7
795,2057,12
1289,6503,17
741,15,20
1065,34,15
